94,faerie_fire,2,1
94,broadsword,3,1
94,blades_of_attack,3,1
94,lesser_crit,3,1
94,tpscroll,1,1
94,enchanted_mango,1,1
94,sobi_mask,2,1
94,ring_of_basilius,2,1
94,ring_of_protection,2,1
94,ring_of_aquila,2,1
94,phase_boots,2,1
94,javelin,2,1
94,mithril_hammer,2,1
94,maelstrom,2,1
94,circlet,4,1
94,slippers,4,1
94,wraith_band,4,1
57,headdress,2,1
57,sobi_mask,2,1
57,ring_of_basilius,2,1
57,ring_of_protection,2,1
57,vladmir,2,1
57,lifesteal,2,1
57,blink,3,1
57,refresher,3,1
57,magic_wand,3,1
57,aether_lens,3,1
57,guardian_greaves,3,1
57,boots,1,1
57,relic,3,1
57,radiance,3,1
57,boots_of_elves,3,1
57,yasha,3,1
57,sange_and_yasha,3,1
57,dust,3,1
57,mystic_staff,3,1
57,platemail,3,1
57,shivas_guard,3,1
57,buckler,2,1
57,sobi_mask,3,1
57,medallion_of_courage,3,1
57,blight_stone,3,1
57,solar_crest,3,1
57,ultimate_orb,3,1
57,aeon_disk,3,1
57,cloak,2,1
57,staff_of_wizardry,4,1
57,ogre_axe,4,1
57,blade_of_alacrity,4,1
57,ultimate_scepter,4,1
57,cyclone,3,1
57,heavens_halberd,3,1
57,talisman_of_evasion,3,1
57,smoke_of_deceit,2,1
57,wind_lace,2,1
57,tome_of_knowledge,2,1
57,tranquil_boots,3,1
57,circlet,3,1
57,ring_of_protection,3,1
57,urn_of_shadows,3,1
54,smoke_of_deceit,3,1
120,magic_wand,3,1
120,travel_boots,3,1
120,orb_of_venom,2,1
120,ring_of_basilius,3,1
120,vladmir,3,1
120,lifesteal,3,1
120,sobi_mask,4,1
120,medallion_of_courage,4,1
120,maelstrom,4,1
120,javelin,4,1
120,tome_of_knowledge,2,1
120,circlet,3,1
120,urn_of_shadows,3,1
120,robe,3,1
120,diffusal_blade,3,1
120,mjollnir,4,1
120,hyperstone,4,1
54,slippers,1,1
54,mithril_hammer,2,1
54,hand_of_midas,2,1
54,reaver,3,1
54,ring_of_tarrasque,3,1
54,vitality_booster,3,1
54,heart,3,1
54,shadow_amulet,4,1
54,invis_sword,4,1
54,claymore,4,1
54,mithril_hammer,4,1
54,belt_of_strength,4,1
54,stout_shield,4,1
54,monkey_king_bar,4,1
54,chainmail,4,1
54,platemail,4,1
54,assault,4,1
120,boots,4,1
120,travel_boots,4,1
54,quarterstaff,4,1
54,eagle,4,1
54,butterfly,4,1
54,talisman_of_evasion,4,1
120,vitality_booster,4,1
120,vanguard,4,1
120,abyssal_blade,4,1
120,platemail,3,1
120,lotus_orb,3,1
54,gem,4,1
120,stout_shield,2,1
120,lotus_orb,4,1
120,mystic_staff,4,1
120,sheepstick,4,1
120,orb_of_venom,1,1
120,tranquil_boots,2,1
120,ring_of_regen,2,1
120,necronomicon,3,1
120,necronomicon_2,3,1
54,blades_of_attack,3,1
54,helm_of_iron_will,4,1
54,relic,4,1
54,nullifier,4,1
120,desolator,4,1
54,reaver,4,1
54,heart,4,1
54,mjollnir,4,1
54,orb_of_venom,2,1
54,javelin,2,1
54,sobi_mask,3,1
54,robe,3,1
54,oblivion_staff,3,1
54,echo_sabre,3,1
54,shadow_amulet,3,1
54,claymore,3,1
54,invis_sword,3,1
54,ward_sentry,2,1
54,ward_sentry,3,1
120,sobi_mask,2,1
120,ring_of_basilius,2,1
120,ring_of_aquila,2,1
120,sphere,4,1
120,tango_single,1,1
120,dust,2,1
120,stout_shield,3,1
120,urn_of_shadows,2,1
120,ring_of_regen,4,1
120,headdress,4,1
120,buckler,4,1
120,mekansm,4,1
120,guardian_greaves,4,1
120,helm_of_iron_will,4,1
120,gem,4,1
54,ring_of_protection,2,1
54,ogre_axe,2,1
54,talisman_of_evasion,2,1
96,lifesteal,3,1
96,ring_of_basilius,3,1
96,vladmir,3,1
96,black_king_bar,3,1
96,necronomicon,3,1
96,necronomicon_2,3,1
96,necronomicon_3,3,1
96,sobi_mask,4,1
96,ring_of_basilius,4,1
96,ring_of_protection,4,1
96,vladmir,4,1
96,lifesteal,4,1
96,solar_crest,3,1
96,ultimate_orb,3,1
96,orb_of_venom,3,1
96,basher,4,1
96,abyssal_blade,4,1
96,travel_boots_2,3,1
96,ring_of_basilius,2,1
96,gauntlets,1,1
96,broadsword,2,1
96,blade_mail,2,1
96,robe,2,1
96,magic_stick,4,1
96,assault,3,1
96,holy_locket,4,1
96,hood_of_defiance,4,1
96,ring_of_protection,1,1
96,sheepstick,4,1
96,glimmer_cape,3,1
96,mekansm,3,1
96,quelling_blade,3,1
96,ghost,3,1
96,boots,3,1
96,stout_shield,4,1
96,ogre_axe,2,1
96,meteor_hammer,2,1
96,radiance,4,1
96,relic,4,1
96,boots_of_elves,4,1
96,yasha,4,1
96,manta,4,1
96,soul_booster,4,1
96,ring_of_protection,3,1
96,urn_of_shadows,3,1
96,mantle,3,1
96,null_talisman,3,1
96,dagon,3,1
96,urn_of_shadows,2,1
96,bottle,2,1
96,claymore,3,1
96,invis_sword,3,1
96,black_king_bar,4,1
19,eagle,3,1
19,blade_of_alacrity,4,1
19,boots_of_elves,4,1
19,yasha,4,1
19,sange_and_yasha,4,1
19,javelin,4,1
19,monkey_king_bar,4,1
19,buckler,3,1
19,crimson_guard,3,1
19,heavens_halberd,4,1
19,talisman_of_evasion,4,1
19,meteor_hammer,4,1
19,urn_of_shadows,3,1
19,vitality_booster,4,1
19,spirit_vessel,4,1
19,ghost,4,1
19,glimmer_cape,3,1
19,phase_boots,3,1
19,solar_crest,4,1
19,ring_of_basilius,3,1
19,vladmir,3,1
19,lifesteal,3,1
19,vitality_booster,2,1
19,spirit_vessel,2,1
19,arcane_boots,2,1
19,energy_booster,2,1
19,silver_edge,4,1
19,spirit_vessel,3,1
19,heart,3,1
19,shadow_amulet,2,1
19,invis_sword,2,1
19,wind_lace,1,1
19,shadow_amulet,4,1
19,invis_sword,4,1
19,claymore,4,1
19,magic_stick,1,1
19,moon_shard,4,1
19,refresher,4,1
19,tome_of_knowledge,4,1
19,lotus_orb,4,1
19,energy_booster,4,1
19,faerie_fire,2,1
19,hood_of_defiance,3,1
19,pipe,3,1
19,hand_of_midas,2,1
19,mantle,3,1
19,null_talisman,3,1
19,dagon,3,1
19,blade_mail,4,1
92,phase_boots,2,1
92,travel_boots,3,1
92,dust,3,1
92,void_stone,3,1
92,sheepstick,3,1
92,mantle,2,1
92,shivas_guard,3,1
92,stout_shield,2,1
92,buckler,3,1
92,vanguard,3,1
92,crimson_guard,3,1
92,arcane_boots,3,1
92,energy_booster,3,1
92,aeon_disk,3,1
92,circlet,1,1
92,mithril_hammer,3,1
92,black_king_bar,3,1
92,tranquil_boots,2,1
92,void_stone,4,1
92,mystic_staff,4,1
92,sheepstick,4,1
92,tango,3,1
92,tranquil_boots,4,1
92,ring_of_regen,4,1
92,tome_of_knowledge,3,1
92,flask,3,1
92,crown,1,1
92,staff_of_wizardry,2,1
92,rod_of_atos,2,1
92,belt_of_strength,3,1
92,power_treads,3,1
92,blades_of_attack,3,1
92,broadsword,3,1
92,blade_mail,4,1
92,clarity,1,1
92,mithril_hammer,4,1
92,maelstrom,4,1
92,javelin,4,1
92,mjollnir,4,1
92,boots,4,1
92,magic_wand,1,1
92,talisman_of_evasion,2,1
92,solar_crest,2,1
92,smoke_of_deceit,3,1
92,tranquil_boots,3,1
92,quarterstaff,3,1
92,oblivion_staff,3,1
92,quarterstaff,4,1
92,sobi_mask,4,1
92,oblivion_staff,4,1
92,robe,4,1
92,orchid,4,1
92,gloves,4,1
92,belt_of_strength,4,1
92,power_treads,4,1
64,cloak,2,1
64,enchanted_mango,3,1
64,magic_wand,4,1
64,magic_stick,3,1
64,medallion_of_courage,3,1
64,blight_stone,3,1
64,ultimate_orb,3,1
64,solar_crest,3,1
64,sobi_mask,4,1
64,ring_of_basilius,4,1
64,ring_of_protection,4,1
64,vladmir,4,1
64,lifesteal,4,1
64,tango_single,1,1
64,robe,2,1
64,kaya,2,1
64,travel_boots,3,1
64,mantle,1,1
64,vitality_booster,2,1
64,stout_shield,2,1
64,vanguard,2,1
64,crimson_guard,3,1
64,mekansm,3,1
64,guardian_greaves,3,1
64,sobi_mask,2,1
64,crown,2,1
64,faerie_fire,3,1
64,blink,3,1
64,faerie_fire,2,1
64,helm_of_iron_will,2,1
64,veil_of_discord,2,1
64,point_booster,3,1
64,ogre_axe,3,1
64,blade_of_alacrity,3,1
64,ultimate_scepter,3,1
64,ultimate_orb,4,1
64,travel_boots,4,1
64,quelling_blade,4,1
64,rod_of_atos,4,1
64,chainmail,4,1
64,buckler,4,1
64,mekansm,4,1
64,guardian_greaves,4,1
64,null_talisman,1,1
64,bottle,2,1
64,phase_boots,2,1
43,tome_of_knowledge,2,1
43,dust,2,1
43,ancient_janggo,2,1
43,smoke_of_deceit,3,1
43,talisman_of_evasion,3,1
43,gem,4,1
43,quelling_blade,4,1
43,belt_of_strength,4,1
43,tome_of_knowledge,4,1
43,ogre_axe,4,1
43,sange,4,1
43,heavens_halberd,4,1
43,travel_boots,4,1
15,faerie_fire,3,1
43,ring_of_health,2,1
43,cloak,3,1
43,ring_of_regen,3,1
43,hood_of_defiance,3,1
15,magic_stick,1,1
15,dust,2,1
15,belt_of_strength,4,1
15,sange,4,1
15,heavens_halberd,4,1
15,refresher,3,1
15,kaya,4,1
15,blade_of_alacrity,4,1
15,yasha,4,1
15,yasha_and_kaya,4,1
43,sphere,3,1
43,ghost,3,1
43,lotus_orb,3,1
43,black_king_bar,4,1
15,energy_booster,3,1
15,aeon_disk,3,1
15,dragon_lance,4,1
15,hurricane_pike,4,1
15,sheepstick,4,1
15,dragon_lance,3,1
15,hurricane_pike,3,1
43,tango,1,1
43,vitality_booster,2,1
15,boots,1,1
15,courier,2,1
15,magic_stick,3,1
15,magic_wand,3,1
15,blink,3,1
15,ring_of_regen,4,1
15,force_staff,4,1
43,ward_sentry,1,1
15,ring_of_protection,1,1
15,ring_of_basilius,3,1
15,ring_of_protection,3,1
15,vladmir,3,1
15,mithril_hammer,4,1
15,black_king_bar,4,1
15,energy_booster,4,1
15,soul_booster,4,1
15,point_booster,4,1
15,octarine_core,4,1
15,ring_of_tarrasque,4,1
15,heart,4,1
43,ring_of_tarrasque,2,1
43,cloak,2,1
43,holy_locket,3,1
43,reaver,3,1
43,ring_of_tarrasque,3,1
43,heart,4,1
43,crown,4,1
43,blight_stone,2,1
43,medallion_of_courage,2,1
43,sange,3,1
43,kaya,3,1
43,kaya_and_sange,3,1
15,cyclone,2,1
43,sheepstick,3,1
15,ring_of_tarrasque,2,1
15,holy_locket,2,1
15,travel_boots,2,1
15,smoke_of_deceit,3,1
15,manta,3,1
15,sheepstick,3,1
15,sphere,4,1
43,shivas_guard,4,1
43,octarine_core,4,1
15,vanguard,2,1
15,vitality_booster,2,1
15,eagle,3,1
15,quarterstaff,3,1
15,butterfly,3,1
15,broadsword,3,1
15,lesser_crit,3,1
15,greater_crit,3,1
15,demon_edge,3,1
15,claymore,4,1
15,satanic,4,1
43,blades_of_attack,3,1
43,helm_of_iron_will,2,1
43,veil_of_discord,2,1
15,vanguard,3,1
15,broadsword,4,1
15,blade_mail,4,1
15,chainmail,4,1
15,platemail,4,1
43,slippers,2,1
43,wraith_band,2,1
43,ring_of_protection,2,1
43,ring_of_basilius,2,1
43,ring_of_aquila,2,1
15,ultimate_scepter,4,1
43,broadsword,3,1
43,blade_mail,3,1
43,infused_raindrop,3,1
43,gloves,3,1
15,tome_of_knowledge,2,1
15,phase_boots,3,1
112,spirit_vessel,4,1
112,pipe,4,1
112,headdress,2,1
112,gauntlets,2,1
112,bracer,2,1
112,bracer,3,1
112,circlet,1,1
112,chainmail,2,1
112,travel_boots,3,1
112,aether_lens,2,1
112,wind_lace,4,1
112,quelling_blade,3,1
112,ring_of_tarrasque,4,1
112,holy_locket,4,1
112,solar_crest,4,1
112,flask,4,1
112,orb_of_venom,2,1
112,guardian_greaves,3,1
112,hood_of_defiance,4,1
112,robe,4,1
112,kaya,4,1
112,blight_stone,2,1
112,sobi_mask,4,1
112,ring_of_basilius,4,1
112,ring_of_protection,4,1
112,vladmir,4,1
112,lifesteal,4,1
112,lifesteal,3,1
112,mask_of_madness,3,1
112,hand_of_midas,2,1
112,courier,1,1
112,mystic_staff,4,1
112,sheepstick,4,1
112,ogre_axe,4,1
112,mithril_hammer,4,1
112,black_king_bar,4,1
112,soul_ring,3,1
112,lifesteal,2,1
112,quarterstaff,2,1
112,mask_of_madness,2,1
112,javelin,2,1
112,mithril_hammer,2,1
112,maelstrom,2,1
112,ogre_axe,3,1
112,dragon_lance,3,1
112,slippers,3,1
112,wraith_band,3,1
112,hurricane_pike,3,1
112,hyperstone,3,1
112,mjollnir,3,1
112,sobi_mask,1,1
112,ogre_axe,2,1
112,staff_of_wizardry,2,1
112,meteor_hammer,2,1
112,pipe,3,1
112,magic_stick,1,1
112,stout_shield,1,1
112,aeon_disk,3,1
37,sobi_mask,2,1
37,ring_of_basilius,2,1
37,enchanted_mango,2,1
37,wraith_band,2,1
37,tranquil_boots,3,1
37,gem,3,1
37,branches,3,1
37,headdress,3,1
37,sobi_mask,3,1
37,ring_of_basilius,3,1
37,ring_of_protection,3,1
37,vladmir,3,1
37,lifesteal,3,1
37,dust,3,1
37,glimmer_cape,3,1
37,staff_of_wizardry,3,1
37,gem,4,1
37,vitality_booster,4,1
37,aeon_disk,4,1
37,energy_booster,4,1
37,circlet,2,1
37,urn_of_shadows,2,1
37,vitality_booster,3,1
37,spirit_vessel,3,1
37,chainmail,3,1
37,ward_sentry,1,1
37,faerie_fire,1,1
37,ghost,3,1
37,travel_boots,4,1
37,flask,1,1
37,shadow_amulet,4,1
37,ring_of_regen,4,1
37,glimmer_cape,4,1
37,force_staff,4,1
61,blink,4,1
61,quelling_blade,2,1
61,sange,3,1
61,sange_and_yasha,3,1
61,staff_of_wizardry,3,1
61,crown,3,1
61,dagon,3,1
61,orb_of_venom,2,1
61,ogre_axe,4,1
61,staff_of_wizardry,4,1
61,ring_of_regen,4,1
61,meteor_hammer,4,1
61,sobi_mask,4,1
61,infused_raindrop,3,1
61,blink,3,1
61,wind_lace,4,1
61,solar_crest,4,1
61,ultimate_orb,4,1
61,mithril_hammer,2,1
61,gloves,3,1
61,boots,4,1
61,magic_stick,2,1
61,magic_wand,2,1
61,orchid,2,1
61,diffusal_blade,3,1
61,clarity,1,1
61,tango,3,1
61,travel_boots,3,1
61,hyperstone,4,1
61,assault,4,1
61,ring_of_health,2,1
61,cloak,2,1
61,hood_of_defiance,2,1
61,eagle,3,1
61,butterfly,3,1
61,reaver,3,1
61,heart,3,1
61,javelin,3,1
61,monkey_king_bar,3,1
61,demon_edge,3,1
61,quarterstaff,4,1
61,eagle,4,1
61,butterfly,4,1
61,desolator,4,1
61,blight_stone,4,1
88,pers,3,1
88,lotus_orb,3,1
88,circlet,1,1
88,mantle,1,1
88,null_talisman,1,1
88,hand_of_midas,2,1
88,shivas_guard,3,1
88,mystic_staff,3,1
88,ring_of_health,4,1
88,pers,4,1
88,platemail,4,1
88,orb_of_venom,1,1
88,gloves,3,1
88,ring_of_health,2,1
88,hood_of_defiance,2,1
88,ward_sentry,1,1
88,force_staff,4,1
88,crown,3,1
88,ultimate_scepter,3,1
88,blade_of_alacrity,3,1
88,bottle,2,1
88,spirit_vessel,4,1
88,aether_lens,3,1
88,ethereal_blade,4,1
88,eagle,4,1
88,smoke_of_deceit,1,1
88,branches,4,1
88,headdress,4,1
88,pipe,4,1
88,faerie_fire,2,1
88,aeon_disk,3,1
88,ghost,3,1
88,desolator,3,1
88,blight_stone,3,1
88,void_stone,2,1
88,magic_stick,1,1
88,dagon,4,1
107,gloves,3,1
107,phase_boots,3,1
107,headdress,2,1
107,guardian_greaves,3,1
107,flask,3,1
107,buckler,3,1
107,arcane_boots,2,1
107,energy_booster,2,1
107,staff_of_wizardry,2,1
107,point_booster,3,1
107,ultimate_scepter,3,1
107,blade_of_alacrity,3,1
107,enchanted_mango,3,1
107,ring_of_regen,4,1
107,force_staff,4,1
107,crown,2,1
107,ancient_janggo,3,1
107,meteor_hammer,3,1
107,helm_of_iron_will,3,1
107,crown,3,1
107,veil_of_discord,3,1
107,desolator,4,1
107,blight_stone,4,1
107,ring_of_protection,1,1
107,gauntlets,1,1
107,aeon_disk,3,1
107,cloak,2,1
107,tango_single,1,1
107,gauntlets,3,1
107,pers,3,1
107,lotus_orb,3,1
107,platemail,3,1
107,boots,4,1
107,travel_boots,4,1
107,aeon_disk,4,1
107,energy_booster,4,1
107,infused_raindrop,3,1
107,magic_stick,3,1
107,stout_shield,2,1
107,platemail,4,1
107,belt_of_strength,4,1
107,sange,4,1
107,heavens_halberd,4,1
107,talisman_of_evasion,4,1
59,vitality_booster,3,1
59,heart,3,1
59,dragon_lance,2,1
55,wind_lace,3,1
55,cyclone,3,1
55,sheepstick,4,1
55,ultimate_orb,4,1
4,urn_of_shadows,2,1
4,spirit_vessel,2,1
4,vitality_booster,2,1
4,dust,2,1
4,ultimate_scepter,3,1
55,tome_of_knowledge,2,1
55,dust,2,1
55,smoke_of_deceit,2,1
55,crimson_guard,2,1
55,quelling_blade,3,1
55,soul_ring,3,1
55,helm_of_the_dominator,3,1
55,ghost,3,1
55,ring_of_regen,4,1
55,headdress,4,1
55,chainmail,4,1
55,mekansm,4,1
55,sobi_mask,2,1
55,ring_of_basilius,2,1
55,ring_of_protection,2,1
55,vladmir,2,1
55,lifesteal,2,1
55,robe,3,1
55,kaya,3,1
55,ogre_axe,3,1
55,belt_of_strength,3,1
55,sange,3,1
55,kaya_and_sange,3,1
55,sphere,3,1
59,boots,4,1
4,circlet,1,1
4,ring_of_regen,2,1
4,soul_ring,2,1
55,crimson_guard,4,1
55,shivas_guard,4,1
55,hand_of_midas,2,1
55,tome_of_knowledge,3,1
55,refresher,4,1
55,travel_boots,4,1
59,ring_of_health,4,1
59,pers,4,1
59,void_stone,4,1
59,sphere,4,1
59,ultimate_orb,4,1
55,infused_raindrop,3,1
59,ward_sentry,3,1
59,black_king_bar,4,1
59,point_booster,3,1
59,ultimate_scepter,4,1
59,blade_of_alacrity,4,1
4,boots_of_elves,4,1
4,yasha,4,1
4,sange,4,1
4,sange_and_yasha,4,1
4,silver_edge,3,1
4,kaya,3,1
4,yasha_and_kaya,3,1
4,reaver,4,1
4,ring_of_tarrasque,4,1
4,heart,4,1
59,quelling_blade,2,1
59,quarterstaff,3,1
59,mask_of_madness,3,1
4,ancient_janggo,2,1
4,sheepstick,4,1
4,desolator,4,1
4,blight_stone,4,1
59,black_king_bar,2,1
59,wind_lace,2,1
59,sobi_mask,2,1
59,ring_of_basilius,2,1
59,slippers,2,1
59,wraith_band,2,1
59,ring_of_aquila,2,1
4,hand_of_midas,2,1
4,mithril_hammer,2,1
59,robe,2,1
4,shadow_amulet,2,1
4,invis_sword,2,1
4,claymore,2,1
59,soul_ring,3,1
4,enchanted_mango,1,1
59,wind_lace,1,1
59,robe,3,1
59,belt_of_strength,4,1
59,basher,4,1
4,faerie_fire,2,1
59,blight_stone,2,1
59,desolator,2,1
59,meteor_hammer,3,1
59,sobi_mask,3,1
4,ghost,3,1
4,staff_of_wizardry,4,1
